"","FIPS_county","Year","State","County.name","FIPS","County.code","county_ansi","Yield.bu.acre"
"330732","17103",1999,"ILLINOIS","LEE","17","103","103",203000
"330733","17131",1999,"ILLINOIS","MERCER","17","131","131",119000
"330734","17141",1999,"ILLINOIS","OGLE","17","141","141",190000
"330735","17155",1999,"ILLINOIS","PUTNAM","17","155","155",34700
"330736","17161",1999,"ILLINOIS","ROCK ISLAND","17","161","161",62300
"330737","17177",1999,"ILLINOIS","STEPHENSON","17","177","177",145000
"330738","17195",1999,"ILLINOIS","WHITESIDE","17","195","195",192000
"330739","17201",1999,"ILLINOIS","WINNEBAGO","17","201","201",84000
"330740","17007",1999,"ILLINOIS","BOONE","17","007","007",66000
"330741","17031",1999,"ILLINOIS","COOK","17","031","031",8900
"330742","17037",1999,"ILLINOIS","DE KALB","17","037","037",192000
"330743","17043",1999,"ILLINOIS","DU PAGE","17","043","043",4900
"330744","17063",1999,"ILLINOIS","GRUNDY","17","063","063",101000
"330745","17089",1999,"ILLINOIS","KANE","17","089","089",87300
"330746","17093",1999,"ILLINOIS","KENDALL","17","093","093",80200
"330747","17097",1999,"ILLINOIS","LAKE","17","097","097",14700
"330748","17099",1999,"ILLINOIS","LA SALLE","17","099","099",273000
"330749","17111",1999,"ILLINOIS","MCHENRY","17","111","111",88000
"330750","17197",1999,"ILLINOIS","WILL","17","197","197",127000
"330751","17001",1999,"ILLINOIS","ADAMS","17","001","001",119000
"330752","17009",1999,"ILLINOIS","BROWN","17","009","009",39400
"330753","17057",1999,"ILLINOIS","FULTON","17","057","057",152000
"330754","17067",1999,"ILLINOIS","HANCOCK","17","067","067",154000
"330755","17071",1999,"ILLINOIS","HENDERSON","17","071","071",88000
"330756","17095",1999,"ILLINOIS","KNOX","17","095","095",147000
"330757","17109",1999,"ILLINOIS","MCDONOUGH","17","109","109",135000
"330758","17169",1999,"ILLINOIS","SCHUYLER","17","169","169",60600
"330759","17187",1999,"ILLINOIS","WARREN","17","187","187",133000
"330760","17039",1999,"ILLINOIS","DE WITT","17","039","039",94700
"330761","17107",1999,"ILLINOIS","LOGAN","17","107","107",175000
"330762","17113",1999,"ILLINOIS","MCLEAN","17","113","113",318500
"330763","17115",1999,"ILLINOIS","MACON","17","115","115",148500
"330764","17123",1999,"ILLINOIS","MARSHALL","17","123","123",93600
"330765","17125",1999,"ILLINOIS","MASON","17","125","125",114600
"330766","17129",1999,"ILLINOIS","MENARD","17","129","129",77800
"330767","17143",1999,"ILLINOIS","PEORIA","17","143","143",106000
"330768","17175",1999,"ILLINOIS","STARK","17","175","175",87300
"330769","17179",1999,"ILLINOIS","TAZEWELL","17","179","179",144000
"330770","17203",1999,"ILLINOIS","WOODFORD","17","203","203",131000
"330771","17019",1999,"ILLINOIS","CHAMPAIGN","17","019","019",271000
"330772","17053",1999,"ILLINOIS","FORD","17","053","053",135000
"330773","17075",1999,"ILLINOIS","IROQUOIS","17","075","075",306000
"330774","17091",1999,"ILLINOIS","KANKAKEE","17","091","091",181000
"330775","17105",1999,"ILLINOIS","LIVINGSTON","17","105","105",281000
"330776","17147",1999,"ILLINOIS","PIATT","17","147","147",123000
"330777","17183",1999,"ILLINOIS","VERMILION","17","183","183",225000
"330778","17005",1999,"ILLINOIS","BOND","17","005","005",53000
"330779","17013",1999,"ILLINOIS","CALHOUN","17","013","013",17800
"330780","17017",1999,"ILLINOIS","CASS","17","017","017",79500
"330781","17021",1999,"ILLINOIS","CHRISTIAN","17","021","021",182000
"330782","17061",1999,"ILLINOIS","GREENE","17","061","061",114000
"330783","17083",1999,"ILLINOIS","JERSEY","17","083","083",63100
"330784","17117",1999,"ILLINOIS","MACOUPIN","17","117","117",161000
"330785","17119",1999,"ILLINOIS","MADISON","17","119","119",92000
"330786","17135",1999,"ILLINOIS","MONTGOMERY","17","135","135",149000
"330787","17137",1999,"ILLINOIS","MORGAN","17","137","137",125000
"330788","17149",1999,"ILLINOIS","PIKE","17","149","149",135000
"330789","17167",1999,"ILLINOIS","SANGAMON","17","167","167",202000
"330790","17171",1999,"ILLINOIS","SCOTT","17","171","171",50600
"330791","17023",1999,"ILLINOIS","CLARK","17","023","023",97000
"330792","17025",1999,"ILLINOIS","CLAY","17","025","025",59000
"330793","17029",1999,"ILLINOIS","COLES","17","029","029",115000
"330794","17033",1999,"ILLINOIS","CRAWFORD","17","033","033",83000
"330795","17035",1999,"ILLINOIS","CUMBERLAND","17","035","035",73000
"330796","17041",1999,"ILLINOIS","DOUGLAS","17","041","041",120000
"330797","17045",1999,"ILLINOIS","EDGAR","17","045","045",162000
"330798","17049",1999,"ILLINOIS","EFFINGHAM","17","049","049",84000
"330799","17051",1999,"ILLINOIS","FAYETTE","17","051","051",93000
"330800","17079",1999,"ILLINOIS","JASPER","17","079","079",85000
"330801","17101",1999,"ILLINOIS","LAWRENCE","17","101","101",75000
"330802","17121",1999,"ILLINOIS","MARION","17","121","121",61000
"330803","17139",1999,"ILLINOIS","MOULTRIE","17","139","139",87000
"330804","17159",1999,"ILLINOIS","RICHLAND","17","159","159",73000
"330805","17173",1999,"ILLINOIS","SHELBY","17","173","173",162000
"330806","17003",1999,"ILLINOIS","ALEXANDER","17","003","003",8600
"330807","17027",1999,"ILLINOIS","CLINTON","17","027","027",73400
"330808","17077",1999,"ILLINOIS","JACKSON","17","077","077",27000
"330809","17087",1999,"ILLINOIS","JOHNSON","17","087","087",7700
"330810","17133",1999,"ILLINOIS","MONROE","17","133","133",42000
"330811","17145",1999,"ILLINOIS","PERRY","17","145","145",44800
"330812","17153",1999,"ILLINOIS","PULASKI","17","153","153",15600
"330813","17157",1999,"ILLINOIS","RANDOLPH","17","157","157",53000
"330814","17163",1999,"ILLINOIS","ST CLAIR","17","163","163",87400
"330815","17181",1999,"ILLINOIS","UNION","17","181","181",13700
"330816","17189",1999,"ILLINOIS","WASHINGTON","17","189","189",83000
"330817","17199",1999,"ILLINOIS","WILLIAMSON","17","199","199",13800
"330818","17047",1999,"ILLINOIS","EDWARDS","17","047","047",36000
"330819","17055",1999,"ILLINOIS","FRANKLIN","17","055","055",44300
"330820","17059",1999,"ILLINOIS","GALLATIN","17","059","059",79700
"330821","17065",1999,"ILLINOIS","HAMILTON","17","065","065",64700
"330822","17069",1999,"ILLINOIS","HARDIN","17","069","069",2900
"330823","17081",1999,"ILLINOIS","JEFFERSON","17","081","081",46600
"330824","17127",1999,"ILLINOIS","MASSAC","17","127","127",26800
"330825","17151",1999,"ILLINOIS","POPE","17","151","151",5900
"330826","17165",1999,"ILLINOIS","SALINE","17","165","165",37600
"330827","17185",1999,"ILLINOIS","WABASH","17","185","185",46500
"330828","17191",1999,"ILLINOIS","WAYNE","17","191","191",84500
"330829","17193",1999,"ILLINOIS","WHITE","17","193","193",88500
"333179","17011",1999,"ILLINOIS","BUREAU","17","011","011",139
"333180","17015",1999,"ILLINOIS","CARROLL","17","015","015",162
"333181","17073",1999,"ILLINOIS","HENRY","17","073","073",142
"333182","17085",1999,"ILLINOIS","JO DAVIESS","17","085","085",143
"333183","17103",1999,"ILLINOIS","LEE","17","103","103",150
"333184","17131",1999,"ILLINOIS","MERCER","17","131","131",151
"333185","17141",1999,"ILLINOIS","OGLE","17","141","141",159
"333186","17155",1999,"ILLINOIS","PUTNAM","17","155","155",151
"333187","17161",1999,"ILLINOIS","ROCK ISLAND","17","161","161",146
"333188","17177",1999,"ILLINOIS","STEPHENSON","17","177","177",154
"333189","17195",1999,"ILLINOIS","WHITESIDE","17","195","195",145
"333190","17201",1999,"ILLINOIS","WINNEBAGO","17","201","201",155
"333191","17007",1999,"ILLINOIS","BOONE","17","007","007",149
"333192","17031",1999,"ILLINOIS","COOK","17","031","031",111
"333193","17037",1999,"ILLINOIS","DE KALB","17","037","037",155
"333194","17043",1999,"ILLINOIS","DU PAGE","17","043","043",133
"333195","17063",1999,"ILLINOIS","GRUNDY","17","063","063",134
"333196","17089",1999,"ILLINOIS","KANE","17","089","089",152
"333197","17093",1999,"ILLINOIS","KENDALL","17","093","093",135
"333198","17097",1999,"ILLINOIS","LAKE","17","097","097",98
"333199","17099",1999,"ILLINOIS","LA SALLE","17","099","099",142
"333200","17111",1999,"ILLINOIS","MCHENRY","17","111","111",138
"333201","17197",1999,"ILLINOIS","WILL","17","197","197",133
"333202","17001",1999,"ILLINOIS","ADAMS","17","001","001",122
"333203","17009",1999,"ILLINOIS","BROWN","17","009","009",128
"333204","17057",1999,"ILLINOIS","FULTON","17","057","057",154
"333205","17067",1999,"ILLINOIS","HANCOCK","17","067","067",133
"333206","17071",1999,"ILLINOIS","HENDERSON","17","071","071",150
"333207","17095",1999,"ILLINOIS","KNOX","17","095","095",154
"333208","17109",1999,"ILLINOIS","MCDONOUGH","17","109","109",157
"333209","17169",1999,"ILLINOIS","SCHUYLER","17","169","169",133
"333210","17187",1999,"ILLINOIS","WARREN","17","187","187",162
"333211","17039",1999,"ILLINOIS","DE WITT","17","039","039",167
"333212","17107",1999,"ILLINOIS","LOGAN","17","107","107",158
"333213","17113",1999,"ILLINOIS","MCLEAN","17","113","113",161
"333214","17115",1999,"ILLINOIS","MACON","17","115","115",169
"333215","17123",1999,"ILLINOIS","MARSHALL","17","123","123",148
"333216","17125",1999,"ILLINOIS","MASON","17","125","125",146
"333217","17129",1999,"ILLINOIS","MENARD","17","129","129",163
"333218","17143",1999,"ILLINOIS","PEORIA","17","143","143",160
"333219","17175",1999,"ILLINOIS","STARK","17","175","175",153
"333220","17179",1999,"ILLINOIS","TAZEWELL","17","179","179",159
"333221","17203",1999,"ILLINOIS","WOODFORD","17","203","203",147
"333222","17019",1999,"ILLINOIS","CHAMPAIGN","17","019","019",166
"333223","17053",1999,"ILLINOIS","FORD","17","053","053",152
"333224","17075",1999,"ILLINOIS","IROQUOIS","17","075","075",159
"333225","17091",1999,"ILLINOIS","KANKAKEE","17","091","091",134
"333226","17105",1999,"ILLINOIS","LIVINGSTON","17","105","105",136
"333227","17147",1999,"ILLINOIS","PIATT","17","147","147",170
"333228","17183",1999,"ILLINOIS","VERMILION","17","183","183",157
"333229","17005",1999,"ILLINOIS","BOND","17","005","005",100
"333230","17013",1999,"ILLINOIS","CALHOUN","17","013","013",112
"333231","17017",1999,"ILLINOIS","CASS","17","017","017",152
"333232","17021",1999,"ILLINOIS","CHRISTIAN","17","021","021",148
"333233","17061",1999,"ILLINOIS","GREENE","17","061","061",125
"333234","17083",1999,"ILLINOIS","JERSEY","17","083","083",132
"333235","17117",1999,"ILLINOIS","MACOUPIN","17","117","117",129
"333236","17119",1999,"ILLINOIS","MADISON","17","119","119",120
"333237","17135",1999,"ILLINOIS","MONTGOMERY","17","135","135",112
"333238","17137",1999,"ILLINOIS","MORGAN","17","137","137",147
"333239","17149",1999,"ILLINOIS","PIKE","17","149","149",124
"333240","17167",1999,"ILLINOIS","SANGAMON","17","167","167",145
"333241","17171",1999,"ILLINOIS","SCOTT","17","171","171",122
"333242","17023",1999,"ILLINOIS","CLARK","17","023","023",114
"333243","17025",1999,"ILLINOIS","CLAY","17","025","025",103
"333244","17029",1999,"ILLINOIS","COLES","17","029","029",141
"333245","17033",1999,"ILLINOIS","CRAWFORD","17","033","033",111
"333246","17035",1999,"ILLINOIS","CUMBERLAND","17","035","035",103
"333247","17041",1999,"ILLINOIS","DOUGLAS","17","041","041",138
"333248","17045",1999,"ILLINOIS","EDGAR","17","045","045",153
"333249","17049",1999,"ILLINOIS","EFFINGHAM","17","049","049",94
"333250","17051",1999,"ILLINOIS","FAYETTE","17","051","051",113
"333251","17079",1999,"ILLINOIS","JASPER","17","079","079",98
"333252","17101",1999,"ILLINOIS","LAWRENCE","17","101","101",122
"333253","17121",1999,"ILLINOIS","MARION","17","121","121",118
"333254","17139",1999,"ILLINOIS","MOULTRIE","17","139","139",144
"333255","17159",1999,"ILLINOIS","RICHLAND","17","159","159",101
"333256","17173",1999,"ILLINOIS","SHELBY","17","173","173",123
"333257","17003",1999,"ILLINOIS","ALEXANDER","17","003","003",117
"333258","17027",1999,"ILLINOIS","CLINTON","17","027","027",115
"333259","17077",1999,"ILLINOIS","JACKSON","17","077","077",83
"333260","17087",1999,"ILLINOIS","JOHNSON","17","087","087",101
"333261","17133",1999,"ILLINOIS","MONROE","17","133","133",111
"333262","17145",1999,"ILLINOIS","PERRY","17","145","145",72
"333263","17153",1999,"ILLINOIS","PULASKI","17","153","153",121
"333264","17157",1999,"ILLINOIS","RANDOLPH","17","157","157",101
"333265","17163",1999,"ILLINOIS","ST CLAIR","17","163","163",122
"333266","17181",1999,"ILLINOIS","UNION","17","181","181",103
"333267","17189",1999,"ILLINOIS","WASHINGTON","17","189","189",110
"333268","17199",1999,"ILLINOIS","WILLIAMSON","17","199","199",74
"333269","17047",1999,"ILLINOIS","EDWARDS","17","047","047",120
"333270","17055",1999,"ILLINOIS","FRANKLIN","17","055","055",86
"333271","17059",1999,"ILLINOIS","GALLATIN","17","059","059",118
"333272","17065",1999,"ILLINOIS","HAMILTON","17","065","065",110
"333273","17069",1999,"ILLINOIS","HARDIN","17","069","069",106
"333274","17081",1999,"ILLINOIS","JEFFERSON","17","081","081",91
"333275","17127",1999,"ILLINOIS","MASSAC","17","127","127",105
"333276","17151",1999,"ILLINOIS","POPE","17","151","151",83
"333277","17165",1999,"ILLINOIS","SALINE","17","165","165",98
"333278","17185",1999,"ILLINOIS","WABASH","17","185","185",123
"333279","17191",1999,"ILLINOIS","WAYNE","17","191","191",115
"333280","17193",1999,"ILLINOIS","WHITE","17","193","193",118
"335839","17011",2000,"ILLINOIS","BUREAU","17","011","011",242300
"335840","17015",2000,"ILLINOIS","CARROLL","17","015","015",128100
"335841","17073",2000,"ILLINOIS","HENRY","17","073","073",213000
"335842","17085",2000,"ILLINOIS","JO DAVIESS","17","085","085",76600
"335843","17103",2000,"ILLINOIS","LEE","17","103","103",208000
"335844","17131",2000,"ILLINOIS","MERCER","17","131","131",124800
"335845","17141",2000,"ILLINOIS","OGLE","17","141","141",192700
"335846","17155",2000,"ILLINOIS","PUTNAM","17","155","155",36600
"335847","17161",2000,"ILLINOIS","ROCK ISLAND","17","161","161",64300
"335848","17177",2000,"ILLINOIS","STEPHENSON","17","177","177",146500
"335849","17195",2000,"ILLINOIS","WHITESIDE","17","195","195",194300
"335850","17201",2000,"ILLINOIS","WINNEBAGO","17","201","201",85800
"335851","17007",2000,"ILLINOIS","BOONE","17","007","007",66300
"335852","17031",2000,"ILLINOIS","COOK","17","031","031",7900
"335853","17037",2000,"ILLINOIS","DE KALB","17","037","037",194300
"335854","17043",2000,"ILLINOIS","DU PAGE","17","043","043",4900
"335855","17063",2000,"ILLINOIS","GRUNDY","17","063","063",106200
"335856","17089",2000,"ILLINOIS","KANE","17","089","089",91300
"335857","17093",2000,"ILLINOIS","KENDALL","17","093","093",81200
"335858","17097",2000,"ILLINOIS","LAKE","17","097","097",13700
"335859","17099",2000,"ILLINOIS","LA SALLE","17","099","099",281600
"335860","17111",2000,"ILLINOIS","MCHENRY","17","111","111",102500
"335861","17197",2000,"ILLINOIS","WILL","17","197","197",112100
"335862","17001",2000,"ILLINOIS","ADAMS","17","001","001",124900
"335863","17009",2000,"ILLINOIS","BROWN","17","009","009",44700
"335864","17057",2000,"ILLINOIS","FULTON","17","057","057",142900
"335865","17067",2000,"ILLINOIS","HANCOCK","17","067","067",151700
"335866","17071",2000,"ILLINOIS","HENDERSON","17","071","071",90700
"335867","17095",2000,"ILLINOIS","KNOX","17","095","095",151700
"335868","17109",2000,"ILLINOIS","MCDONOUGH","17","109","109",136600
"335869","17169",2000,"ILLINOIS","SCHUYLER","17","169","169",60100
"335870","17187",2000,"ILLINOIS","WARREN","17","187","187",140700
"335871","17039",2000,"ILLINOIS","DE WITT","17","039","039",99400
"335872","17107",2000,"ILLINOIS","LOGAN","17","107","107",180000
"335873","17113",2000,"ILLINOIS","MCLEAN","17","113","113",329400
"335874","17115",2000,"ILLINOIS","MACON","17","115","115",151300
"335875","17123",2000,"ILLINOIS","MARSHALL","17","123","123",94400
"335876","17125",2000,"ILLINOIS","MASON","17","125","125",112400
"335877","17129",2000,"ILLINOIS","MENARD","17","129","129",82600
"335878","17143",2000,"ILLINOIS","PEORIA","17","143","143",104200
"335879","17175",2000,"ILLINOIS","STARK","17","175","175",90500
"335880","17179",2000,"ILLINOIS","TAZEWELL","17","179","179",145800
"335881","17203",2000,"ILLINOIS","WOODFORD","17","203","203",136000
"335882","17019",2000,"ILLINOIS","CHAMPAIGN","17","019","019",276100
"335883","17053",2000,"ILLINOIS","FORD","17","053","053",143900
"335884","17075",2000,"ILLINOIS","IROQUOIS","17","075","075",313600
"335885","17091",2000,"ILLINOIS","KANKAKEE","17","091","091",184600
"335886","17105",2000,"ILLINOIS","LIVINGSTON","17","105","105",287600
"335887","17147",2000,"ILLINOIS","PIATT","17","147","147",128000
"335888","17183",2000,"ILLINOIS","VERMILION","17","183","183",220200
"335889","17005",2000,"ILLINOIS","BOND","17","005","005",56300
"335890","17013",2000,"ILLINOIS","CALHOUN","17","013","013",21100
"335891","17017",2000,"ILLINOIS","CASS","17","017","017",81200
"335892","17021",2000,"ILLINOIS","CHRISTIAN","17","021","021",195600
"335893","17061",2000,"ILLINOIS","GREENE","17","061","061",111000
"335894","17083",2000,"ILLINOIS","JERSEY","17","083","083",64100
"335895","17117",2000,"ILLINOIS","MACOUPIN","17","117","117",167600
"335896","17119",2000,"ILLINOIS","MADISON","17","119","119",96400
"335897","17135",2000,"ILLINOIS","MONTGOMERY","17","135","135",152600
"335898","17137",2000,"ILLINOIS","MORGAN","17","137","137",129000
"335899","17149",2000,"ILLINOIS","PIKE","17","149","149",149600
"335900","17167",2000,"ILLINOIS","SANGAMON","17","167","167",204800
"335901","17171",2000,"ILLINOIS","SCOTT","17","171","171",56700
"335902","17023",2000,"ILLINOIS","CLARK","17","023","023",109200
"335903","17025",2000,"ILLINOIS","CLAY","17","025","025",65800
"335904","17029",2000,"ILLINOIS","COLES","17","029","029",121700
"335905","17033",2000,"ILLINOIS","CRAWFORD","17","033","033",81400
"335906","17035",2000,"ILLINOIS","CUMBERLAND","17","035","035",71700
"335907","17041",2000,"ILLINOIS","DOUGLAS","17","041","041",126800
"335908","17045",2000,"ILLINOIS","EDGAR","17","045","045",169700
"335909","17049",2000,"ILLINOIS","EFFINGHAM","17","049","049",86700
"335910","17051",2000,"ILLINOIS","FAYETTE","17","051","051",99200
"335911","17079",2000,"ILLINOIS","JASPER","17","079","079",97300
"335912","17101",2000,"ILLINOIS","LAWRENCE","17","101","101",77200
"335913","17121",2000,"ILLINOIS","MARION","17","121","121",62900
"335914","17139",2000,"ILLINOIS","MOULTRIE","17","139","139",86800
"335915","17159",2000,"ILLINOIS","RICHLAND","17","159","159",78900
"335916","17173",2000,"ILLINOIS","SHELBY","17","173","173",179700
"335917","17003",2000,"ILLINOIS","ALEXANDER","17","003","003",13800
